REGION,AGE,RACE,RACED,HISPAN,HISPAND,EDUCD,DEGFIELD,CIT,COW,MAR,MIL,PAP,SEX,HICOV,INDP,INCWAGE,POVPIP,POWSP,SOCP,PINCP
1,63,1,100,0,0,101,23,1,B,3,4,220,2,1,BBBB,0,175,BBB,BBBBBB,12820
1,21,1,100,0,0,71,0,1,2,5,4,0,2,1,8170,6000,175,42,399021,15600
1,64,1,100,0,0,63,0,1,1,1,4,0,1,1,770,60000,501,42,119021,60000
1,65,1,100,0,0,81,0,1,1,1,4,0,2,1,6870,47300,501,42,132070,47300
1,52,1,100,0,0,81,0,1,1,1,4,0,1,1,3490,125000,501,42,5191XX,125000
1,47,1,100,0,0,101,61,1,1,1,4,0,2,1,8190,64000,501,42,291141,64000
1,36,2,200,0,0,71,0,4,9,5,4,0,2,1,9920,0,0,BBB,999920,0
1,35,2,200,0,0,71,0,5,1,5,4,0,1,1,4970,20500,162,42,352010,20500
1,36,1,100,0,0,101,62,1,3,1,4,0,2,1,6770,4500,501,42,434121,4500
1,37,1,100,0,0,101,24,1,7,1,4,0,1,1,7290,195000,501,42,1721YY,195000
1,34,1,100,0,0,81,0,1,1,1,4,0,1,1,4270,52000,199,42,499071,54000
1,32,1,100,0,0,71,0,1,6,1,4,0,2,1,8470,0,199,42,399011,4000
1,55,1,100,0,0,50,0,1,1,1,4,0,2,1,6290,35000,234,42,531000,35000
1,62,1,100,0,0,64,0,1,B,1,4,0,1,1,BBBB,0,234,BBB,BBBBBB,12000
1,34,1,100,0,0,65,0,1,1,5,4,0,1,1,4870,8000,234,42,435081,8000
1,32,1,100,0,0,63,0,1,1,5,4,0,1,1,4470,15000,234,42,411012,15000
1,29,1,100,0,0,64,0,1,1,5,4,0,2,1,7690,1000,234,42,37201X,1000
1,69,1,100,0,0,63,0,1,B,3,4,0,2,1,BBBB,0,250,BBB,BBBBBB,11500
1,38,1,100,0,0,63,0,1,1,5,4,0,1,1,3895,25000,250,24,5191XX,25000
1,70,1,100,0,0,65,0,1,1,3,4,0,2,1,8680,0,303,BBB,412010,35000
1,65,1,100,0,0,101,55,1,1,1,4,0,1,1,4195,145000,501,42,411012,145000
1,62,1,100,0,0,63,0,1,1,1,4,0,2,1,7070,20000,501,42,419020,20000
1,81,1,100,0,0,63,0,1,1,1,2,0,1,1,6190,0,146,BBB,533041,14400
1,77,1,100,0,0,63,0,1,1,1,4,0,2,1,6290,0,146,BBB,533030,7200
1,59,1,100,0,0,81,0,1,2,3,4,0,2,1,8190,82000,501,42,291141,82200
1,26,1,100,0,0,63,0,1,1,5,4,0,1,1,4690,1200,501,BBB,412022,1200
1,86,1,100,0,0,71,0,1,B,1,2,0,1,1,BBBB,0,139,BBB,BBBBBB,13600
1,89,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,139,BBB,BBBBBB,6800
1,54,1,100,0,0,63,0,1,1,5,4,0,1,1,5670,30000,239,42,499091,30000
1,58,1,100,0,0,81,0,1,2,2,4,0,2,1,7860,50000,399,42,291141,50000
1,84,1,100,0,0,101,23,1,B,2,4,0,2,1,BBBB,0,223,BBB,BBBBBB,26000
1,75,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,175,BBB,BBBBBB,8640
1,77,1,100,0,0,40,0,1,B,1,2,0,1,1,BBBB,0,175,BBB,BBBBBB,16850
1,81,1,100,0,0,40,0,1,B,1,4,0,1,1,BBBB,0,97,BBB,BBBBBB,4700
1,79,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,97,BBB,BBBBBB,9700
1,69,1,100,0,0,101,33,1,B,1,2,0,1,1,BBBB,0,501,BBB,BBBBBB,50200
1,57,1,100,0,0,63,0,1,5,1,4,0,2,1,9590,0,501,BBB,152031,38400
1,66,1,100,0,0,65,0,1,1,2,4,0,2,1,6180,12000,147,42,533020,17200
1,45,8,811,0,0,101,24,1,6,1,4,0,1,1,770,0,501,42,472061,20000
1,43,1,100,0,0,101,40,1,5,1,4,0,2,1,9370,93000,501,11,271020,93280
1,28,1,100,0,0,101,60,1,2,5,4,0,2,1,6970,43000,501,42,119XXX,43030
1,33,1,100,0,0,101,64,1,3,5,4,0,1,1,9380,60000,474,42,119XXX,60000
1,69,1,100,0,0,81,0,1,B,1,4,0,1,1,BBBB,0,427,BBB,BBBBBB,35800
1,69,1,100,0,0,81,0,1,1,1,4,0,2,1,9290,15900,427,42,311010,27200
1,46,8,811,0,0,81,0,1,2,3,4,0,2,1,8190,90000,501,42,291141,105500
1,16,1,100,0,0,40,0,1,1,5,B,0,1,1,8680,500,501,42,352010,500
1,73,1,100,0,0,63,0,1,B,1,2,0,1,1,BBBB,0,441,BBB,BBBBBB,53300
1,72,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,441,BBB,BBBBBB,11800
1,54,1,100,0,0,101,62,1,B,1,4,0,2,1,BBBB,0,366,BBB,BBBBBB,0
1,53,1,100,0,0,115,50,1,6,1,4,0,1,1,7970,0,366,42,291060,60000
1,35,1,100,0,0,71,0,1,1,3,4,0,2,1,370,28000,194,42,439022,47600
1,17,1,100,0,0,50,0,1,B,5,4,0,2,1,BBBB,0,194,BBB,BBBBBB,0
1,48,1,100,0,0,63,0,1,1,5,4,0,1,1,770,67000,501,42,47207X,73000
1,75,1,100,0,0,81,0,1,1,3,4,0,2,1,8470,20000,267,42,252010,31010
1,62,1,100,0,0,63,0,1,2,1,4,0,1,1,9160,500,501,BBB,113011,28500
1,62,1,100,0,0,63,0,1,1,1,4,0,2,1,7970,0,501,BBB,434171,85700
1,23,1,100,0,0,101,55,1,1,5,4,0,1,1,4560,20000,501,42,533030,20000
1,62,2,200,0,0,63,0,5,1,3,4,0,1,1,6290,13000,109,42,533020,13840
1,61,6,620,0,0,114,23,3,7,1,4,0,1,1,9070,22800,354,42,511011,28800
1,60,6,620,0,0,63,0,3,7,1,4,0,2,1,9070,22800,354,42,511011,28800
1,59,1,100,0,0,65,0,1,7,1,4,0,1,1,8680,42000,501,42,119051,42000
1,55,1,100,0,0,63,0,1,1,1,4,0,2,1,7970,40000,501,42,319092,40000
1,67,1,100,0,0,63,0,1,B,3,4,0,2,1,BBBB,0,501,BBB,BBBBBB,265700
1,30,1,100,0,0,101,24,1,1,5,4,0,2,1,770,62000,501,36,119021,62000
1,65,1,100,0,0,114,23,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,87400
1,57,1,100,0,0,101,23,1,2,5,4,0,2,1,9160,83000,501,42,119030,83000
1,39,1,100,0,0,101,60,4,7,1,4,0,1,2,7490,35000,223,42,274021,28400
1,59,1,100,0,0,63,0,1,1,2,4,0,2,1,8190,28000,231,42,434171,29300
1,60,2,200,0,0,81,0,1,1,5,2,0,1,1,3380,40000,316,42,431011,40000
1,65,1,100,0,0,63,0,1,1,1,4,0,1,1,4890,34500,501,42,533030,74400
1,59,1,100,0,0,63,0,1,1,1,4,0,2,1,5070,12000,501,42,412010,12000
1,41,5,500,0,0,114,62,5,2,1,4,0,2,1,8090,36000,397,42,193030,41000
1,37,1,100,0,0,114,60,1,1,1,4,0,1,1,7870,36000,397,42,251000,36000
1,83,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,108,BBB,BBBBBB,12700
1,86,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,216,BBB,BBBBBB,25000
1,63,1,100,0,0,81,0,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,11300
1,61,1,100,0,0,101,61,1,1,1,4,0,2,1,8190,80000,501,42,291141,87000
1,69,1,100,0,0,71,0,1,B,5,4,0,2,1,BBBB,0,285,BBB,BBBBBB,33100
1,58,1,100,0,0,64,0,1,2,2,4,0,2,1,8190,52000,477,42,371011,52000
1,30,1,100,0,0,63,0,1,2,5,4,0,2,1,8190,25000,477,42,311010,25000
1,31,1,100,0,0,101,61,1,2,1,4,0,1,1,8190,85000,501,42,291141,85000
1,32,1,100,0,0,63,0,1,2,1,4,0,2,1,8270,15000,501,42,311010,15000
1,63,1,100,0,0,63,0,1,1,1,4,0,1,1,570,0,501,BBB,518010,48000
1,58,1,100,0,0,63,0,1,1,1,4,0,2,1,1180,50000,501,42,132011,78000
1,51,1,100,0,0,81,0,1,1,5,4,0,2,1,4870,0,0,BBB,434051,0
1,54,1,100,0,0,114,24,1,1,1,4,0,1,1,3590,160000,501,42,172011,161900
1,52,1,100,2,200,101,34,1,2,1,4,0,2,1,6880,92000,501,42,132051,92900
1,59,1,100,0,0,65,0,1,1,5,4,0,1,1,6370,57000,451,42,435053,57000
1,29,1,100,0,0,65,0,1,1,5,4,0,1,2,2290,50000,395,42,514041,50000
1,26,1,100,0,0,63,0,1,1,5,4,0,2,1,8680,22500,177,42,353031,22500
1,91,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,78,BBB,BBBBBB,9200
1,80,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,15000
1,49,1,100,0,0,114,62,1,2,3,2,0,1,1,9160,40000,319,42,212011,40000
1,79,1,100,0,0,114,23,1,B,5,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
1,19,1,100,0,0,65,0,1,B,5,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,30000
1,21,1,100,0,0,71,0,1,2,5,4,0,2,1,7860,1000,BBB,42,252020,1000
1,94,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,17000
1,48,8,801,0,0,101,53,1,4,5,4,0,1,2,9470,10000,BBB,BBB,352021,10000
1,19,1,100,0,0,71,0,1,4,5,4,0,1,1,7870,2000,BBB,42,352010,10000
1,65,2,200,0,0,71,0,1,B,4,4,0,1,2,BBBB,0,BBB,BBB,BBBBBB,0
1,20,1,100,0,0,71,0,1,2,5,4,0,2,1,8470,2000,BBB,BBB,399011,2000
1,19,1,100,0,0,63,0,1,1,5,4,0,2,1,8680,650,BBB,BBB,399011,650
1,35,2,200,0,0,63,0,1,B,5,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,7200
1,87,1,100,0,0,63,0,1,B,2,4,0,2,1,BBBB,0,113,BBB,BBBBBB,13100
1,18,1,100,0,0,63,0,1,1,5,4,0,1,1,8590,1500,BBB,BBB,33909X,1500
1,19,1,100,0,0,63,0,1,1,5,4,0,2,1,9070,5000,BBB,BBB,434051,5000
1,19,1,100,0,0,65,0,1,1,5,4,0,2,1,8680,1000,BBB,42,352010,1000
1,48,1,100,0,0,30,0,1,1,3,4,0,2,2,4970,800,6,BBB,412021,800
1,24,2,200,0,0,65,0,1,B,5,4,1100,2,1,BBBB,0,BBB,BBB,BBBBBB,1100
1,43,2,200,0,0,2,0,1,B,5,4,0,1,2,BBBB,0,BBB,BBB,BBBBBB,0
1,18,6,610,0,0,63,0,5,B,5,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,0
1,26,2,200,0,0,64,0,1,B,5,4,0,1,2,BBBB,0,BBB,BBB,BBBBBB,0
1,20,1,100,2,200,71,0,1,1,5,4,0,2,1,8980,7000,BBB,42,412010,7300
1,19,6,610,0,0,71,0,5,B,5,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,0
1,66,8,802,0,0,81,0,1,B,5,4,1700,2,1,BBBB,0,BBB,BBB,BBBBBB,1700
1,20,1,100,0,0,71,0,1,1,5,4,0,2,1,8190,7000,BBB,BBB,311010,7000
1,26,2,200,0,0,2,0,1,B,5,4,0,1,2,BBBB,0,BBB,BBB,BBBBBB,0
1,21,1,100,0,0,71,0,1,1,5,4,0,1,1,1790,6000,BBB,BBB,512090,6000
1,77,2,200,0,0,63,0,1,B,5,4,0,2,1,BBBB,0,122,BBB,BBBBBB,14300
1,21,1,100,0,0,71,0,1,1,5,4,0,1,1,7670,10000,BBB,42,434181,10000
1,24,2,200,0,0,63,0,1,1,5,4,0,1,2,7790,0,BBB,BBB,47207X,0
1,34,1,100,0,0,64,0,1,2,5,4,0,1,1,3980,12200,152,42,512090,19200
1,52,1,100,0,0,63,0,1,B,5,4,0,1,1,BBBB,0,0,BBB,BBBBBB,0
1,56,2,200,0,0,61,0,1,B,5,4,0,2,1,BBBB,0,70,BBB,BBBBBB,8800
1,20,1,100,0,0,71,0,1,2,5,4,0,1,1,8670,900,BBB,BBB,211010,900
1,68,1,100,0,0,71,0,1,6,3,2,0,1,1,8970,0,BBB,BBB,395011,23000
1,20,1,100,0,0,71,0,1,1,5,4,0,1,1,7280,5000,BBB,BBB,433031,5000
1,20,1,100,0,0,71,0,1,1,5,4,0,1,1,7890,2400,BBB,42,253000,2400
1,32,1,100,0,0,63,0,1,2,5,4,0,2,1,8390,4700,106,42,512090,13500
1,35,2,200,0,0,65,0,1,1,5,4,0,1,2,5580,0,BBB,BBB,37201X,0
1,23,1,100,0,0,63,0,1,1,5,4,0,2,1,4170,3900,BBB,BBB,434071,3900
1,23,1,100,0,0,71,0,1,1,5,4,0,1,1,7870,3000,BBB,42,399041,3000
1,19,1,100,0,0,63,0,1,8,5,4,0,2,1,1080,120,BBB,BBB,513092,120
1,19,1,100,0,0,65,0,1,1,5,4,0,2,1,8680,1000,BBB,42,352010,1000
1,73,1,100,0,0,114,24,1,B,3,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,33400
1,54,2,200,0,0,64,0,1,1,5,3,0,1,2,8680,0,BBB,BBB,37201X,0
1,19,1,100,0,0,71,0,1,1,5,4,0,2,1,8680,3800,BBB,42,412010,3800
1,18,1,100,0,0,65,0,1,B,5,4,0,2,1,BBBB,0,BBB,BBB,BBBBBB,0
1,18,1,100,0,0,65,0,1,1,5,4,0,1,1,6990,4800,BBB,BBB,132011,4800
1,16,7,700,2,200,40,0,1,B,5,B,0,2,1,BBBB,0,BBB,BBB,BBBBBB,0
1,52,1,100,0,0,101,23,4,1,1,4,0,1,1,6870,95000,428,44,1110XX,95000
1,48,1,100,0,0,23,0,5,1,1,4,0,2,1,5590,10000,428,44,537064,10000
1,62,1,100,0,0,64,0,1,7,1,2,0,1,1,770,55000,501,44,472111,55000
1,67,1,100,0,0,40,0,4,1,1,4,0,2,1,8190,25000,501,44,353041,42000
1,63,1,100,0,0,63,0,1,6,1,4,0,1,1,4670,0,501,44,412031,20000
1,60,1,100,0,0,63,0,1,1,1,4,0,2,1,6870,102000,501,44,119XXX,102000
1,84,2,200,0,0,63,0,1,B,3,4,0,2,1,BBBB,0,254,BBB,BBBBBB,29380
1,46,1,100,0,0,65,0,1,B,5,4,0,1,1,BBBB,0,5,BBB,BBBBBB,650
1,77,1,100,0,0,63,0,1,B,1,4,0,2,1,BBBB,0,290,BBB,BBBBBB,14800
1,79,1,100,0,0,63,0,1,B,1,3,0,1,1,BBBB,0,290,BBB,BBBBBB,28100
1,73,1,100,0,0,114,34,1,4,1,2,0,1,1,9370,0,460,BBB,119XXX,26000
1,74,1,100,0,0,114,34,1,B,1,4,0,2,1,BBBB,0,460,BBB,BBBBBB,40800
1,44,6,662,0,0,101,61,4,1,1,4,0,2,1,8190,100000,501,44,291141,100000
1,44,1,100,0,0,63,0,1,1,1,3,0,1,1,3680,0,501,BBB,5191XX,0
1,38,6,662,0,0,101,36,4,1,5,4,0,2,1,8190,30000,501,44,292030,30000
1,72,6,662,0,0,2,0,4,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,9600
1,72,6,662,0,0,2,0,4,1,1,4,0,1,1,3190,0,501,BBB,512090,42000
1,55,7,700,2,200,64,0,2,4,3,4,170,2,1,7860,11000,88,44,399011,11170
1,58,1,100,0,0,115,36,1,7,1,2,0,1,1,7970,461000,501,36,291060,461800
1,60,1,100,0,0,65,0,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,0
1,73,1,100,0,0,65,0,1,B,1,4,0,2,1,BBBB,0,342,BBB,BBBBBB,12000
1,74,1,100,0,0,114,37,1,B,1,4,0,1,1,BBBB,0,342,BBB,BBBBBB,38000
1,47,1,100,0,0,101,52,1,1,1,4,0,2,1,7380,150000,501,44,492011,150000
1,45,1,100,0,0,101,33,1,1,1,4,0,1,1,7380,130000,501,44,1110XX,130000
1,62,1,100,0,0,101,50,1,1,3,4,0,2,1,7270,0,0,BBB,232011,0
1,59,1,100,0,0,71,0,1,1,2,4,0,1,1,8190,72000,501,25,113011,72000
1,35,1,100,0,0,101,60,1,2,5,4,350,2,1,9170,34000,273,44,433031,34350
1,59,2,200,0,0,64,0,1,1,3,4,0,1,1,570,103000,501,44,491011,103000
1,30,7,700,0,0,115,55,1,1,5,4,0,2,1,7280,39000,501,44,433021,39000
1,27,7,700,0,0,114,61,1,1,5,4,0,1,1,7590,50000,501,44,434051,50000
1,75,1,100,0,0,71,0,1,B,3,4,0,2,1,BBBB,0,214,BBB,BBBBBB,24800
1,25,1,100,0,0,63,0,1,1,5,4,0,1,1,9070,12000,127,44,516011,15900
1,47,1,100,0,0,81,0,1,1,3,4,0,2,1,8190,45500,425,44,431011,45500
1,24,1,100,0,0,81,0,1,1,5,4,0,1,1,1990,30000,425,44,271020,30000
1,69,1,100,0,0,81,0,4,1,1,2,0,1,1,3980,0,425,BBB,5191XX,20000
1,68,1,100,0,0,63,0,4,B,1,4,0,2,1,BBBB,0,425,BBB,BBBBBB,11000
1,72,1,100,0,0,101,24,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,54000
1,67,1,100,0,0,114,61,1,2,1,4,0,2,1,8270,67000,501,44,439XXX,67000
1,46,1,100,4,460,25,0,3,B,3,4,0,2,1,BBBB,0,153,BBB,BBBBBB,0
1,24,1,100,4,460,71,0,3,1,5,4,0,2,1,4795,25000,153,44,151121,25000
1,53,1,100,0,0,114,15,1,1,3,2,0,1,1,8590,30000,121,44,399030,30000
1,16,1,100,0,0,50,0,1,B,5,B,0,2,1,BBBB,0,121,BBB,BBBBBB,0
1,48,1,100,0,0,101,61,1,2,5,4,0,2,1,8190,53000,420,44,131041,53000
1,29,1,100,0,0,81,0,1,1,1,4,0,2,1,7970,48000,501,44,292010,48000
1,32,1,100,0,0,116,53,1,1,1,4,0,1,1,6870,80000,501,44,113031,80000
1,63,1,100,0,0,81,0,1,1,1,4,0,2,1,1680,71000,501,36,271020,71000
1,65,1,100,0,0,81,0,1,1,1,4,0,1,1,1680,71000,501,36,5191XX,71000
1,48,1,100,0,0,114,23,1,3,3,4,0,2,1,7860,70000,444,25,252020,76500
1,19,1,100,0,0,65,0,1,1,5,4,0,1,1,8680,7000,444,44,3590XX,7000
1,17,1,100,0,0,50,0,1,1,5,4,0,2,1,5490,3000,444,44,412010,3000
1,35,1,100,0,0,114,36,1,1,1,4,0,1,1,7290,93000,501,9,1721YY,93000
1,34,1,100,0,0,101,62,1,1,1,4,0,2,1,3680,95000,501,9,273090,95000
1,28,4,400,0,0,114,50,5,2,5,4,0,1,1,7870,25000,197,44,251000,25000
1,78,1,100,0,0,63,0,1,1,2,4,0,2,1,3990,0,83,BBB,519120,9600
1,18,8,885,3,300,65,0,1,7,5,4,0,1,1,4670,660,BBB,BBB,537061,660
1,20,1,100,0,0,71,0,1,3,5,4,0,1,1,7870,4000,BBB,BBB,251000,4000
1,60,1,100,0,0,50,0,1,B,2,4,0,1,1,BBBB,0,BBB,BBB,BBBBBB,200
1,86,1,100,0,0,63,0,1,B,2,2,0,1,1,BBBB,0,BBB,BBB,BBBBBB,31000
3,39,2,200,0,0,71,0,1,1,3,4,0,2,1,8270,15300,78,45,399021,15300
3,54,1,100,0,0,81,0,1,1,2,4,0,2,1,7280,0,62,BBB,132082,8000
3,73,1,100,0,0,101,61,1,1,1,4,0,1,1,5070,30000,501,BBB,291051,72000
3,69,1,100,0,0,101,52,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,12820
3,75,1,100,0,0,114,23,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,80500
3,83,2,200,0,0,17,0,1,B,1,4,0,2,1,BBBB,0,103,BBB,BBBBBB,12000
3,67,1,100,0,0,101,40,1,4,1,4,0,2,1,7860,0,501,BBB,252020,19000
3,68,1,100,0,0,101,62,1,6,1,3,0,1,1,5690,0,501,45,419091,200000
3,67,1,100,0,0,65,0,1,B,2,4,0,2,1,BBBB,0,155,BBB,BBBBBB,18100
3,80,1,100,0,0,25,0,1,B,1,4,0,1,1,BBBB,0,186,BBB,BBBBBB,19300
3,80,1,100,0,0,30,0,1,B,1,4,0,2,1,BBBB,0,186,BBB,BBBBBB,8100
3,48,1,100,0,0,101,62,1,1,1,4,0,1,1,3570,79000,501,45,131041,79000
3,51,1,100,0,0,101,61,1,1,1,4,0,2,1,8270,160000,501,45,119111,160000
3,48,2,200,0,0,81,0,1,1,1,4,0,1,1,2380,60000,407,45,514041,60000
3,41,2,200,0,0,114,62,1,4,1,2,0,2,1,7860,41000,407,45,252020,41000
3,51,2,200,0,0,63,0,1,B,3,4,1200,2,1,BBBB,0,113,BBB,BBBBBB,14400
3,58,1,100,0,0,114,23,1,3,1,4,0,1,1,7860,46500,501,45,252020,46500
3,58,1,100,0,0,101,23,1,3,1,4,0,2,1,7860,56000,501,45,252020,72000
3,18,1,100,0,0,63,0,1,1,5,4,0,2,1,8590,2500,501,45,119XXX,2500
3,89,2,200,0,0,71,0,1,B,2,4,0,2,1,BBBB,0,72,BBB,BBBBBB,1700
3,68,2,200,0,0,81,0,1,B,4,4,0,2,1,BBBB,0,72,BBB,BBBBBB,9000
3,48,1,100,0,0,63,0,1,B,1,4,0,1,1,BBBB,0,65,BBB,BBBBBB,14400
3,51,1,100,0,0,30,0,1,B,1,4,0,2,2,BBBB,0,65,BBB,BBBBBB,0
3,26,1,100,0,0,65,0,1,1,5,4,0,1,2,3770,0,65,BBB,499071,0
3,29,1,100,0,0,30,0,1,1,5,4,0,1,2,770,5400,65,45,472031,5400
3,52,1,100,0,0,81,0,1,1,1,4,0,2,1,5170,36000,501,45,411011,36000
3,53,1,100,0,0,81,0,1,5,1,4,0,1,1,6370,70000,501,45,435052,70000
3,66,1,100,0,0,61,0,1,B,1,4,0,1,1,BBBB,0,247,BBB,BBBBBB,28400
3,67,1,100,0,0,64,0,1,B,1,4,0,2,1,BBBB,0,247,BBB,BBBBBB,8100
3,51,1,100,0,0,71,0,1,1,3,4,0,2,1,6290,27000,212,45,433031,27000
3,40,1,100,0,0,63,0,1,3,1,4,0,2,1,9380,35000,501,45,439XXX,35000
3,49,1,100,0,0,81,0,1,1,1,4,0,1,1,7580,70000,501,45,173020,70000
3,65,1,100,0,0,114,40,1,B,1,4,0,2,1,BBBB,0,383,BBB,BBBBBB,19800
3,68,1,100,0,0,101,50,1,B,1,4,0,1,1,BBBB,0,383,BBB,BBBBBB,51400
3,29,1,100,0,0,115,64,1,1,5,4,0,1,1,7270,800,383,BBB,232011,800
3,33,2,200,0,0,101,21,1,1,1,4,0,1,1,6990,74000,501,45,411012,74000
3,32,2,200,0,0,81,0,1,1,1,4,0,2,1,8180,47000,501,45,439061,47000
3,62,1,100,0,0,63,0,1,B,1,4,0,1,1,BBBB,0,121,BBB,BBBBBB,19600
3,58,1,100,0,0,63,0,1,1,1,4,0,2,1,4170,0,121,BBB,414010,0
3,35,1,100,0,0,63,0,1,1,1,4,0,2,1,8980,20000,101,45,395012,20000
3,35,1,100,0,0,2,0,1,2,3,4,0,1,2,4680,0,0,BBB,537062,0
3,67,1,100,0,0,63,0,1,1,3,4,0,1,1,7070,8000,69,BBB,533041,8000
3,27,1,100,0,0,116,52,1,2,5,4,0,2,1,7870,45000,353,45,251000,45000
3,32,1,100,0,0,116,61,1,1,5,4,0,1,1,8170,100000,501,45,291123,100000
3,39,1,100,0,0,63,0,1,1,5,4,0,2,1,770,27900,312,45,373010,27900
3,19,1,100,0,0,63,0,1,1,5,4,0,1,2,8570,23000,312,45,537061,23000
3,44,2,200,0,0,114,52,1,4,5,4,0,2,1,8370,69000,501,45,113121,69000
3,45,1,100,0,0,40,0,1,B,3,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
3,73,1,100,0,0,25,0,1,B,3,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
3,65,1,100,0,0,114,50,1,2,1,4,0,2,1,9160,830,287,BBB,272040,26030
3,65,1,100,0,0,101,62,1,1,1,4,0,1,1,7290,0,287,BBB,132011,16000
3,23,1,100,0,0,63,0,1,B,5,4,0,2,2,BBBB,0,105,BBB,BBBBBB,0
3,24,1,100,0,0,81,0,1,9,5,4,0,1,2,9920,0,105,BBB,999920,0
3,41,1,100,0,0,114,23,1,4,1,4,0,2,2,7860,20000,105,45,252020,20000
3,38,1,100,0,0,101,48,3,1,1,4,0,1,2,4795,30000,237,45,151199,30000
3,61,1,100,0,0,81,0,1,1,1,4,14000,1,1,4290,20000,385,BBB,5350XX,62000
3,57,1,100,0,0,81,0,1,B,1,4,0,2,1,BBBB,0,385,BBB,BBBBBB,0
3,63,2,200,0,0,63,0,1,2,1,4,0,2,1,8080,18500,449,45,311010,18500
3,48,2,200,0,0,63,0,1,1,1,4,0,1,1,4180,56000,449,45,533030,54900
3,68,2,200,0,0,63,0,1,B,4,4,0,2,1,BBBB,0,307,BBB,BBBBBB,11000
3,37,2,200,0,0,63,0,1,1,5,4,0,1,2,770,3200,307,45,472061,3200
3,56,2,200,0,0,64,0,1,1,2,4,0,1,1,5490,44200,307,45,434051,44200
3,28,1,100,0,0,71,0,1,1,1,4,0,1,1,8770,25000,92,45,536051,25000
3,31,3,304,0,0,65,0,1,9,1,4,0,2,1,9920,0,92,BBB,999920,2000
3,32,1,100,0,0,101,52,1,1,5,4,0,1,1,7180,65000,501,45,434051,65000
3,69,2,200,0,0,2,0,1,B,1,4,0,1,1,BBBB,0,74,BBB,BBBBBB,21000
3,62,2,200,0,0,40,0,1,1,1,4,0,2,1,7690,0,74,BBB,37201X,370
3,43,2,200,0,0,63,0,1,3,4,4,0,2,1,9390,1000,74,BBB,434111,1000
3,22,2,200,0,0,63,0,1,1,5,3,0,1,1,8680,0,74,BBB,352010,0
3,18,2,200,0,0,50,0,1,9,5,4,0,1,1,9920,0,74,BBB,999920,0
3,65,1,100,0,0,101,23,1,B,1,4,0,2,1,BBBB,0,501,BBB,BBBBBB,71000
3,74,1,100,0,0,81,0,1,B,1,4,0,1,1,BBBB,0,501,BBB,BBBBBB,54000
3,43,1,100,0,0,114,50,1,3,1,4,0,2,1,7860,59000,245,45,252020,59000
3,41,1,100,0,0,101,36,1,1,1,4,0,1,1,4970,20000,245,45,537062,20000
3,16,1,100,0,0,30,0,1,1,5,B,0,1,1,8570,200,245,45,353022,200
3,43,1,100,0,0,71,0,1,B,1,4,0,2,1,BBBB,0,375,BBB,BBBBBB,7200
3,40,1,100,0,0,101,62,1,1,1,4,0,1,1,3170,85000,375,45,113051,85000
3,17,1,100,0,0,50,0,1,B,5,4,0,2,1,BBBB,0,375,BBB,BBBBBB,0
3,37,1,100,0,0,101,21,1,2,3,4,0,1,1,8190,70000,417,45,119111,70000
3,27,1,100,0,0,71,0,1,1,3,4,0,2,1,8190,0,23,BBB,439022,3000
3,26,1,100,0,0,101,36,1,1,5,4,0,1,1,4265,0,0,BBB,431011,-1100
3,25,1,100,0,0,63,0,1,1,5,4,0,1,1,6890,33000,261,45,492011,33000
3,30,2,200,0,0,63,0,1,1,5,4,0,1,1,8590,28000,221,45,353011,28000
3,27,1,100,0,0,71,0,1,6,5,4,0,1,1,770,0,220,45,472031,28000
3,33,1,100,0,0,101,33,1,2,5,4,0,1,1,7860,20000,157,45,252030,20000
3,65,2,200,0,0,71,0,1,B,3,4,0,2,1,BBBB,0,148,BBB,BBBBBB,17200
3,41,2,200,0,0,63,0,1,B,5,4,0,2,1,BBBB,0,0,BBB,BBBBBB,0
